"asi_2001_4","x","y","STATE","pop2001","COUNTY","index","FEATURE1","publicLand"
NA,-120.903,42.54,"Oregon",64139,"Klamath",4358,"National Forest","privateTri"
NA,-121.13,42.589,"Oregon",64139,"Klamath",4360,"National Forest","privateTri"
NA,-121.141,42.568,"Oregon",64139,"Klamath",4361,"National Forest","privateTri"
19.75,-121.329,42.573,"Oregon",64139,"Klamath",4364,"National Forest","privateTri"
23.875,-121.089,42.544,"Oregon",64139,"Klamath",4366,"National Forest","privateTri"
NA,-121.303,42.601,"Oregon",64139,"Klamath",4368,"National Forest","privateTri"
NA,-121.058,42.598,"Oregon",64139,"Klamath",4370,"National Forest","privateTri"
24.75,-121.316,42.635,"Oregon",64139,"Klamath",4371,"National Forest","privateTri"
25.6875,-120.371,40.084,"California",20820,"Plumas",322,"National Forest","privateTri"
NA,-120.695,40.012,"California",20820,"Plumas",323,"National Forest","privateTri"
23.5,-120.54,40.022,"California",20820,"Plumas",324,"National Forest","privateTri"
10.9375,-120.539,40.136,"California",20820,"Plumas",326,"National Forest","privateTri"
21.5625,-120.29,40.107,"California",20820,"Plumas",327,"National Forest","privateTri"
NA,-120.603,40.035,"California",20820,"Plumas",328,"National Forest","privateTri"
NA,-120.513,40.188,"California",20820,"Plumas",338,"National Forest","privateTri"
30.5,-120.515,40.135,"California",20820,"Plumas",341,"National Forest","privateTri"
26.125,-120.569,40.031,"California",20820,"Plumas",348,"National Forest","privateTri"
NA,-120.502,40.018,"California",20820,"Plumas",349,"National Forest","privateTri"
27.125,-120.473,40.191,"California",20820,"Plumas",352,"National Forest","privateTri"
NA,-120.691,40.033,"California",20820,"Plumas",353,"National Forest","privateTri"
NA,-120.181,40.015,"California",33548,"Lassen",6057,"National Forest","privateTri"
16,-120.191,41.189,"California",9350,"Modoc",5976,"National Forest","privateTri"
27.375,-120.25,41.5,"California",9350,"Modoc",5984,"National Forest","privateTri"
NA,-120.292,41.436,"California",9350,"Modoc",5985,"National Forest","privateTri"
28.5625,-120.35,41.219,"California",9350,"Modoc",5992,"National Forest","privateTri"
NA,-120.271,41.158,"California",33548,"Lassen",6016,"National Forest","privateTri"
9.6875,-120.242,41.161,"California",33548,"Lassen",6059,"National Forest","privateTri"
NA,-116.092,43.807,"Idaho",6733,"Boise",3124,"National Forest","privateTri"
NA,-115.799,43.744,"Idaho",6733,"Boise",3126,"National Forest","privateTri"
NA,-115.903,43.665,"Idaho",6733,"Boise",3127,"National Forest","privateTri"
NA,-115.938,43.828,"Idaho",6733,"Boise",3128,"National Forest","privateTri"
NA,-115.686,43.907,"Idaho",6733,"Boise",3130,"National Forest","privateTri"
17.9375,-116.107,43.772,"Idaho",6733,"Boise",3131,"National Forest","privateTri"
23.375,-115.548,43.836,"Idaho",6733,"Boise",3134,"National Forest","privateTri"
NA,-115.907,43.902,"Idaho",6733,"Boise",3136,"National Forest","privateTri"
NA,-115.983,43.93,"Idaho",6733,"Boise",3138,"National Forest","privateTri"
NA,-116.01,43.871,"Idaho",6733,"Boise",3139,"National Forest","privateTri"
18.125,-115.527,43.944,"Idaho",6733,"Boise",3140,"National Forest","privateTri"
NA,-116.098,43.727,"Idaho",6733,"Boise",3141,"National Forest","privateTri"
32.25,-115.774,43.881,"Idaho",6733,"Boise",3145,"National Forest","privateTri"
NA,-116.038,43.718,"Idaho",6733,"Boise",3147,"National Forest","privateTri"
NA,-115.722,43.928,"Idaho",6733,"Boise",3148,"National Forest","privateTri"
33,-116.181,43.779,"Idaho",6733,"Boise",3149,"National Forest","privateTri"
NA,-115.656,43.909,"Idaho",6733,"Boise",3150,"National Forest","privateTri"
NA,-115.852,43.797,"Idaho",6733,"Boise",3151,"National Forest","privateTri"
NA,-115.457,43.575,"Idaho",27613,"Elmore",3232,"National Forest","privateTri"
28.125,-115.374,43.339,"Idaho",27613,"Elmore",3242,"National Forest","privateTri"
41.0625,-115.484,43.564,"Idaho",27613,"Elmore",3246,"National Forest","privateTri"
20.625,-115.753,43.568,"Idaho",27613,"Elmore",3251,"National Forest","privateTri"
26.5625,-115.276,43.328,"Idaho",27613,"Elmore",3253,"National Forest","privateTri"
27.6875,-115.466,43.53,"Idaho",27613,"Elmore",3268,"National Forest","privateTri"
15.3125,-115.755,43.438,"Idaho",27613,"Elmore",3269,"National Forest","privateTri"
24.5625,-115.347,43.888,"Idaho",27613,"Elmore",3271,"National Forest","privateTri"
12.75,-115.353,43.334,"Idaho",27613,"Elmore",3272,"National Forest","privateTri"
36.25,-115.458,43.472,"Idaho",27613,"Elmore",3273,"National Forest","privateTri"
28.375,-115.927,43.53,"Idaho",27613,"Elmore",3287,"National Forest","privateTri"
34.5625,-115.444,43.452,"Idaho",27613,"Elmore",3296,"National Forest","privateTri"
NA,-115.933,43.578,"Idaho",27613,"Elmore",3298,"National Forest","privateTri"
14.625,-115.589,43.577,"Idaho",27613,"Elmore",3303,"National Forest","privateTri"
NA,-116.07,43.632,"Idaho",313896,"Ada",3845,"National Forest","privateTri"
NA,-113.731,42.132,"Idaho",21557,"Cassia",4620,"National Forest","privateTri"
NA,-113.74,42.203,"Idaho",21557,"Cassia",4633,"National Forest","privateTri"
19.625,-113.724,42.253,"Idaho",21557,"Cassia",4667,"National Forest","privateTri"
27.4375,-113.735,42.121,"Idaho",21557,"Cassia",4674,"National Forest","privateTri"
NA,-112.984,42.426,"Idaho",7422,"Power",4453,"National Forest","privateTri"
10.6875,-113.084,42.352,"Idaho",21557,"Cassia",4657,"National Forest","privateTri"
40.3125,-112.907,42.261,"Idaho",4176,"Oneida",4727,"National Forest","privateTri"
39.9375,-114.372,42.222,"Idaho",64556,"Twin Falls",4530,"National Forest","privateTri"
NA,-114.323,42.151,"Idaho",64556,"Twin Falls",4575,"National Forest","privateTri"
23.625,-114.423,42.227,"Idaho",64556,"Twin Falls",4586,"National Forest","privateTri"
21.6875,-114.081,42.091,"Idaho",21557,"Cassia",4611,"National Forest","privateTri"
10.6875,-114.27,41.995,"Idaho",21557,"Cassia",4621,"National Forest","privateTri"
NA,-114.267,42.085,"Idaho",21557,"Cassia",4637,"National Forest","privateTri"
20.25,-114.113,42.175,"Idaho",21557,"Cassia",4643,"National Forest","privateTri"
24.6875,-114.242,42.323,"Idaho",21557,"Cassia",4644,"National Forest","privateTri"
22.4375,-114.133,42.126,"Idaho",21557,"Cassia",4656,"National Forest","privateTri"
NA,-114.197,42.166,"Idaho",21557,"Cassia",4672,"National Forest","privateTri"
24.1875,-114.108,42.114,"Idaho",21557,"Cassia",4679,"National Forest","privateTri"
21.9375,-115.174,43.633,"Idaho",27613,"Elmore",3280,"National Forest","privateTri"
NA,-113.918,43.624,"Idaho",19755,"Blaine",3714,"National Forest","privateTri"
36.1875,-114.495,43.49,"Idaho",19755,"Blaine",3738,"National Forest","privateTri"
29.4375,-114.612,43.719,"Idaho",19755,"Blaine",3746,"National Forest","privateTri"
21.3125,-114.65,43.562,"Idaho",1000,"Camas",3782,"National Forest","privateTri"
25.25,-114.683,43.514,"Idaho",1000,"Camas",3785,"National Forest","privateTri"
NA,-114.736,43.487,"Idaho",1000,"Camas",3795,"National Forest","privateTri"
NA,-114.929,43.528,"Idaho",1000,"Camas",3815,"National Forest","privateTri"
27.75,-117.767,44.582,"Oregon",16618,"Baker",2372,"National Forest","privateTri"
NA,-118.569,45.166,"Oregon",70682,"Umatilla",2162,"National Forest","privateTri"
NA,-118.419,45.091,"Oregon",24353,"Union",2207,"National Forest","privateTri"
11.125,-118.513,45.131,"Oregon",24353,"Union",2210,"National Forest","privateTri"
18,-118.427,45.347,"Oregon",24353,"Union",2212,"National Forest","privateTri"
NA,-118.65,45.323,"Oregon",24353,"Union",2218,"National Forest","privateTri"
NA,-118.354,45.081,"Oregon",24353,"Union",2219,"National Forest","privateTri"
NA,-118.521,45.091,"Oregon",24353,"Union",2234,"National Forest","privateTri"
NA,-118.662,45.318,"Oregon",24353,"Union",2243,"National Forest","privateTri"
NA,-118.401,45.163,"Oregon",24353,"Union",2244,"National Forest","privateTri"
21.8125,-118.138,45.156,"Oregon",24353,"Union",2245,"National Forest","privateTri"
NA,-118.293,45.029,"Oregon",24353,"Union",2249,"National Forest","privateTri"
22.25,-118.377,45.299,"Oregon",24353,"Union",2251,"National Forest","privateTri"
27.5,-118.117,44.348,"Oregon",16618,"Baker",2335,"National Forest","privateTri"
NA,-118.356,44.461,"Oregon",16618,"Baker",2339,"National Forest","privateTri"
35.3125,-118.205,44.697,"Oregon",16618,"Baker",2350,"National Forest","privateTri"
NA,-118.426,44.674,"Oregon",16618,"Baker",2364,"National Forest","privateTri"
NA,-118.06,44.62,"Oregon",16618,"Baker",2365,"National Forest","privateTri"
NA,-117.967,44.626,"Oregon",16618,"Baker",2366,"National Forest","privateTri"
NA,-118.068,44.673,"Oregon",16618,"Baker",2368,"National Forest","privateTri"
NA,-118.064,44.695,"Oregon",16618,"Baker",2376,"National Forest","privateTri"
NA,-118.229,44.742,"Oregon",16618,"Baker",2389,"National Forest","privateTri"
NA,-118.319,44.945,"Oregon",7498,"Grant",2554,"National Forest","privateTri"
NA,-118.367,44.96,"Oregon",7498,"Grant",2568,"National Forest","privateTri"
NA,-119.344,45.068,"Oregon",11043,"Morrow",2187,"National Forest","privateTri"
22.4375,-119.327,45.033,"Oregon",11043,"Morrow",2191,"National Forest","privateTri"
NA,-119.296,45.207,"Oregon",11043,"Morrow",2200,"National Forest","privateTri"
NA,-119.216,45.202,"Oregon",11043,"Morrow",2202,"National Forest","privateTri"
NA,-119.69,44.97,"Oregon",1503,"Wheeler",2397,"National Forest","privateTri"
NA,-119.939,44.951,"Oregon",1503,"Wheeler",2411,"National Forest","privateTri"
16.8125,-119.53,44.851,"Oregon",7498,"Grant",2531,"National Forest","privateTri"
NA,-119.557,44.897,"Oregon",7498,"Grant",2543,"National Forest","privateTri"
NA,-118.813,45.262,"Oregon",70682,"Umatilla",2151,"National Forest","privateTri"
NA,-118.709,45.094,"Oregon",70682,"Umatilla",2158,"National Forest","privateTri"
NA,-118.759,45.331,"Oregon",70682,"Umatilla",2160,"National Forest","privateTri"
NA,-118.589,45.104,"Oregon",70682,"Umatilla",2164,"National Forest","privateTri"
NA,-118.87,45.007,"Oregon",70682,"Umatilla",2167,"National Forest","privateTri"
NA,-118.768,45.254,"Oregon",70682,"Umatilla",2176,"National Forest","privateTri"
NA,-118.656,44.84,"Oregon",7498,"Grant",2442,"National Forest","privateTri"
NA,-118.923,44.892,"Oregon",7498,"Grant",2450,"National Forest","privateTri"
NA,-118.813,44.837,"Oregon",7498,"Grant",2482,"National Forest","privateTri"
NA,-119.298,44.332,"Oregon",7498,"Grant",2440,"National Forest","privateTri"
NA,-118.672,44.647,"Oregon",7498,"Grant",2441,"National Forest","privateTri"
NA,-119.293,44.053,"Oregon",7498,"Grant",2446,"National Forest","privateTri"
18.9375,-119.318,44.582,"Oregon",7498,"Grant",2454,"National Forest","privateTri"
NA,-119.089,44.034,"Oregon",7498,"Grant",2456,"National Forest","privateTri"
NA,-118.735,44.174,"Oregon",7498,"Grant",2458,"National Forest","privateTri"
24.9375,-118.601,44.193,"Oregon",7498,"Grant",2463,"National Forest","privateTri"
9.8125,-118.507,44.662,"Oregon",7498,"Grant",2464,"National Forest","privateTri"
NA,-119.237,44.556,"Oregon",7498,"Grant",2467,"National Forest","privateTri"
NA,-119.319,44.327,"Oregon",7498,"Grant",2473,"National Forest","privateTri"
NA,-118.44,44.582,"Oregon",7498,"Grant",2475,"National Forest","privateTri"
NA,-118.59,44.554,"Oregon",7498,"Grant",2477,"National Forest","privateTri"
NA,-119.2,44.251,"Oregon",7498,"Grant",2480,"National Forest","privateTri"
NA,-118.794,44.539,"Oregon",7498,"Grant",2481,"National Forest","privateTri"
NA,-118.977,44.598,"Oregon",7498,"Grant",2486,"National Forest","privateTri"
NA,-118.727,44.584,"Oregon",7498,"Grant",2491,"National Forest","privateTri"
NA,-118.536,44.104,"Oregon",7498,"Grant",2492,"National Forest","privateTri"
36.125,-118.947,44.611,"Oregon",7498,"Grant",2493,"National Forest","privateTri"
NA,-118.71,44.674,"Oregon",7498,"Grant",2495,"National Forest","privateTri"
NA,-119.147,43.978,"Oregon",7498,"Grant",2497,"National Forest","privateTri"
NA,-118.528,44.43,"Oregon",7498,"Grant",2505,"National Forest","privateTri"
NA,-118.772,44.768,"Oregon",7498,"Grant",2506,"National Forest","privateTri"
NA,-118.721,44.701,"Oregon",7498,"Grant",2507,"National Forest","privateTri"
NA,-118.505,44.277,"Oregon",7498,"Grant",2508,"National Forest","privateTri"
NA,-119.139,44.101,"Oregon",7498,"Grant",2516,"National Forest","privateTri"
NA,-118.837,44.034,"Oregon",7498,"Grant",2518,"National Forest","privateTri"
NA,-118.776,44.66,"Oregon",7498,"Grant",2519,"National Forest","privateTri"
NA,-118.464,44.442,"Oregon",7498,"Grant",2520,"National Forest","privateTri"
NA,-118.486,44.663,"Oregon",7498,"Grant",2524,"National Forest","privateTri"
NA,-119.292,44.711,"Oregon",7498,"Grant",2529,"National Forest","privateTri"
NA,-118.778,44.654,"Oregon",7498,"Grant",2533,"National Forest","privateTri"
NA,-119.267,44.062,"Oregon",7498,"Grant",2534,"National Forest","privateTri"
NA,-119.059,44.543,"Oregon",7498,"Grant",2535,"National Forest","privateTri"
NA,-118.983,44.61,"Oregon",7498,"Grant",2537,"National Forest","privateTri"
15.125,-119.257,44.029,"Oregon",7498,"Grant",2539,"National Forest","privateTri"
2.0625,-118.547,44.697,"Oregon",7498,"Grant",2547,"National Forest","privateTri"
NA,-118.381,44.521,"Oregon",7498,"Grant",2549,"National Forest","privateTri"
NA,-118.676,44.22,"Oregon",7498,"Grant",2550,"National Forest","privateTri"
NA,-118.564,44.17,"Oregon",7498,"Grant",2555,"National Forest","privateTri"
NA,-119.099,44.597,"Oregon",7498,"Grant",2559,"National Forest","privateTri"
NA,-118.832,44.761,"Oregon",7498,"Grant",2561,"National Forest","privateTri"
NA,-118.936,44.633,"Oregon",7498,"Grant",2563,"National Forest","privateTri"
NA,-118.938,44.684,"Oregon",7498,"Grant",2564,"National Forest","privateTri"
NA,-118.901,44.14,"Oregon",7498,"Grant",2569,"National Forest","privateTri"
NA,-119.261,44.186,"Oregon",7498,"Grant",2577,"National Forest","privateTri"
NA,-118.402,44.183,"Oregon",7498,"Grant",2578,"National Forest","privateTri"
NA,-118.753,43.797,"Oregon",7491,"Harney",3346,"National Forest","privateTri"
24.5625,-119.419,43.825,"Oregon",7491,"Harney",3353,"National Forest","privateTri"
26.5625,-118.722,43.922,"Oregon",7491,"Harney",3354,"National Forest","privateTri"
21.4375,-118.754,43.817,"Oregon",7491,"Harney",3364,"National Forest","privateTri"
NA,-118.756,43.842,"Oregon",7491,"Harney",3373,"National Forest","privateTri"
NA,-119.042,43.917,"Oregon",7491,"Harney",3374,"National Forest","privateTri"
17.5,-119.174,43.947,"Oregon",7491,"Harney",3438,"National Forest","privateTri"
NA,-119.241,43.929,"Oregon",7491,"Harney",3439,"National Forest","privateTri"
NA,-118.784,43.832,"Oregon",7491,"Harney",3486,"National Forest","privateTri"
NA,-119.385,43.818,"Oregon",7491,"Harney",3498,"National Forest","privateTri"
NA,-118.815,43.882,"Oregon",7491,"Harney",3502,"National Forest","privateTri"
NA,-118.445,44.015,"Oregon",7491,"Harney",3513,"National Forest","privateTri"
NA,-119.375,43.875,"Oregon",7491,"Harney",3541,"National Forest","privateTri"
NA,-119.425,43.895,"Oregon",7491,"Harney",3547,"National Forest","privateTri"
NA,-119.219,43.901,"Oregon",7491,"Harney",3563,"National Forest","privateTri"
NA,-118.935,43.76,"Oregon",7491,"Harney",3585,"National Forest","privateTri"
NA,-119.244,43.924,"Oregon",7491,"Harney",3604,"National Forest","privateTri"
NA,-118.867,43.831,"Oregon",7491,"Harney",3636,"National Forest","privateTri"
21.375,-118.778,43.968,"Oregon",7491,"Harney",3667,"National Forest","privateTri"
NA,-119.201,43.913,"Oregon",7491,"Harney",3680,"National Forest","privateTri"
NA,-118.727,43.791,"Oregon",7491,"Harney",3695,"National Forest","privateTri"
14.125,-115.466,40.266,"Nevada",45063,"Elko",4786,"National Forest","privateTri"
13.0625,-115.147,40.825,"Nevada",45063,"Elko",5180,"National Forest","privateTri"
18.0625,-115.128,40.81,"Nevada",45063,"Elko",5181,"National Forest","privateTri"
28.0625,-115.27,41.679,"Nevada",45063,"Elko",5103,"National Forest","privateTri"
NA,-116.147,41.666,"Nevada",45063,"Elko",4742,"National Forest","privateTri"
25.25,-115.939,41.63,"Nevada",45063,"Elko",4906,"National Forest","privateTri"
38.75,-115.998,41.551,"Nevada",45063,"Elko",4937,"National Forest","privateTri"
27.875,-115.931,41.415,"Nevada",45063,"Elko",4951,"National Forest","privateTri"
31.5625,-116.003,41.825,"Nevada",45063,"Elko",4960,"National Forest","privateTri"
31.875,-116.003,41.779,"Nevada",45063,"Elko",4984,"National Forest","privateTri"
25.3125,-116.124,41.833,"Nevada",45063,"Elko",5033,"National Forest","privateTri"
27.6875,-115.896,41.847,"Nevada",45063,"Elko",5038,"National Forest","privateTri"
19.4375,-115.679,41.763,"Nevada",45063,"Elko",5065,"National Forest","privateTri"
16,-116.049,41.614,"Nevada",45063,"Elko",5098,"National Forest","privateTri"
20.125,-115.751,41.81,"Nevada",45063,"Elko",5102,"National Forest","privateTri"
15.0625,-116.006,41.614,"Nevada",45063,"Elko",5138,"National Forest","privateTri"
13.125,-116.067,41.622,"Nevada",45063,"Elko",5186,"National Forest","privateTri"
31.5,-115.775,41.797,"Nevada",45063,"Elko",5197,"National Forest","privateTri"
15.0625,-115.9,41.855,"Nevada",45063,"Elko",5209,"National Forest","privateTri"
36.6875,-116.016,41.577,"Nevada",45063,"Elko",5255,"National Forest","privateTri"
9.0625,-115.79,41.734,"Nevada",45063,"Elko",5256,"National Forest","privateTri"
16,-117.445,41.606,"Nevada",15211,"Humboldt",5539,"National Forest","privateTri"
31.75,-108.476,45.196,"Montana",9665,"CarbonMT",6652,"National Forest","privateTri"
NA,-108.443,45.152,"Montana",9665,"CarbonMT",6659,"National Forest","privateTri"
NA,-108.397,45.163,"Montana",9665,"CarbonMT",6694,"National Forest","privateTri"
NA,-109.693,45.372,"Montana",8392,"Stillwater",6506,"National Forest","privateTri"
NA,-109.312,45.194,"Montana",9665,"CarbonMT",6651,"National Forest","privateTri"
NA,-106.341,45.307,"Montana",9248,"Rosebud",6438,"National Forest","privateTri"
34.3125,-106.449,45.294,"Montana",9248,"Rosebud",6439,"National Forest","privateTri"
29.4375,-106.291,45.252,"Montana",9248,"Rosebud",6442,"National Forest","privateTri"
19.25,-106.29,45.327,"Montana",9248,"Rosebud",6443,"National Forest","privateTri"
26.75,-106.289,45.289,"Montana",9248,"Rosebud",6444,"National Forest","privateTri"
14.8125,-106.305,45.379,"Montana",9248,"Rosebud",6447,"National Forest","privateTri"
31.6875,-106.002,45.418,"Montana",1814,"Powder River",6609,"National Forest","privateTri"
15.9375,-106.177,45.314,"Montana",1814,"Powder River",6613,"National Forest","privateTri"
NA,-106.142,45.231,"Montana",1814,"Powder River",6624,"National Forest","privateTri"
30.875,-105.946,45.315,"Montana",1814,"Powder River",6625,"National Forest","privateTri"
23,-106.105,45.224,"Montana",1814,"Powder River",6630,"National Forest","privateTri"
22.5625,-106.23,45.195,"Montana",1814,"Powder River",6633,"National Forest","privateTri"
30.4375,-105.993,45.226,"Montana",1814,"Powder River",6639,"National Forest","privateTri"
23.5,-106.212,45.208,"Montana",1814,"Powder River",6641,"National Forest","privateTri"
28.9375,-106.109,45.321,"Montana",1814,"Powder River",6645,"National Forest","privateTri"
NA,-106.858,40.966,"Colorado",1529,"Jackson",9942,"National Forest","privateTri"
33.9375,-112.065,42.355,"Idaho",76296,"Bannock",4503,"National Forest","privateTri"
31.6875,-112.202,42.356,"Idaho",76296,"Bannock",4518,"National Forest","privateTri"
23.9375,-112.172,42.302,"Idaho",4176,"Oneida",4697,"National Forest","privateTri"
NA,-112.064,42.261,"Idaho",11463,"Franklin",9418,"National Forest","privateTri"
NA,-112.097,42.048,"Idaho",11463,"Franklin",9430,"National Forest","privateTri"
NA,-111.563,43.398,"Idaho",83907,"Bonneville",8124,"National Forest","privateTri"
36.5625,-111.156,43.186,"Idaho",83907,"Bonneville",8132,"National Forest","privateTri"
NA,-111.307,42.994,"Idaho",7326,"Caribou",8829,"National Forest","privateTri"
NA,-111.275,42.927,"Idaho",7326,"Caribou",8831,"National Forest","privateTri"
NA,-111.319,42.613,"Idaho",7326,"Caribou",8836,"National Forest","privateTri"
NA,-111.471,42.654,"Idaho",7326,"Caribou",8853,"National Forest","privateTri"
34.0625,-111.199,42.544,"Idaho",7326,"Caribou",8855,"National Forest","privateTri"
NA,-111.125,42.706,"Idaho",7326,"Caribou",8856,"National Forest","privateTri"
28.8125,-111.447,42.697,"Idaho",7326,"Caribou",8869,"National Forest","privateTri"
21.875,-111.173,42.382,"Idaho",6394,"Bear Lake",9045,"National Forest","privateTri"
NA,-111.148,42.346,"Idaho",6394,"Bear Lake",9048,"National Forest","privateTri"
NA,-111.79,41.036,"Utah",7337,"Morgan",9909,"National Forest","privateTri"
NA,-111.834,41.103,"Utah",7337,"Morgan",9914,"National Forest","privateTri"
NA,-108.926,42.693,"Wyoming",35718,"FremontW",7979,"National Forest","privateTri"
NA,-109.831,43.558,"Wyoming",35718,"FremontW",7844,"National Forest","privateTri"
NA,-110.031,43.72,"Wyoming",35718,"FremontW",7859,"National Forest","privateTri"
NA,-109.566,43.817,"Wyoming",35718,"FremontW",7867,"National Forest","privateTri"
NA,-109.696,43.705,"Wyoming",35718,"FremontW",7871,"National Forest","privateTri"
NA,-109.724,43.672,"Wyoming",35718,"FremontW",7948,"National Forest","privateTri"
21.25,-109.378,43.681,"Wyoming",35718,"FremontW",7972,"National Forest","privateTri"
NA,-109.708,43.52,"Wyoming",35718,"FremontW",7991,"National Forest","privateTri"
30,-109.628,44.14,"Wyoming",25696,"ParkW",6754,"National Forest","privateTri"
28,-109.505,44.243,"Wyoming",25696,"ParkW",6809,"National Forest","privateTri"
NA,-109.187,44.311,"Wyoming",25696,"ParkW",6826,"National Forest","privateTri"
28.375,-109.65,44.88,"Wyoming",25696,"ParkW",6765,"National Forest","privateTri"
NA,-109.561,44.855,"Wyoming",25696,"ParkW",6772,"National Forest","privateTri"
NA,-109.501,44.841,"Wyoming",25696,"ParkW",6783,"National Forest","privateTri"
39.8125,-109.73,44.948,"Wyoming",25696,"ParkW",6803,"National Forest","privateTri"
NA,-109.719,44.952,"Wyoming",25696,"ParkW",6805,"National Forest","privateTri"
33.75,-109.451,44.755,"Wyoming",25696,"ParkW",6874,"National Forest","privateTri"
NA,-109.372,44.761,"Wyoming",25696,"ParkW",6891,"National Forest","privateTri"
11.75,-109.368,44.572,"Wyoming",25696,"ParkW",6907,"National Forest","privateTri"
10.875,-109.765,44.642,"Wyoming",25696,"ParkW",6917,"National Forest","privateTri"
27.75,-117.019,45.208,"Oregon",7112,"Wallowa",2182,"National Forest","privateTri"
NA,-117.733,45.282,"Oregon",24353,"Union",2228,"National Forest","privateTri"
NA,-117.571,45.152,"Oregon",24353,"Union",2238,"National Forest","privateTri"
NA,-117.366,44.954,"Oregon",16618,"Baker",2375,"National Forest","privateTri"
NA,-107.49,44.597,"Wyoming",11209,"Big HornW",6991,"National Forest","privateTri"
32.5,-107.642,44.74,"Wyoming",26623,"Sheridan",7028,"National Forest","privateTri"
NA,-107.836,44.925,"Wyoming",26623,"Sheridan",7031,"National Forest","privateTri"
NA,-107.771,44.911,"Wyoming",26623,"Sheridan",7054,"National Forest","privateTri"
NA,-107.532,44.682,"Wyoming",26623,"Sheridan",7064,"National Forest","privateTri"
NA,-107.285,44.589,"Wyoming",26623,"Sheridan",7076,"National Forest","privateTri"
NA,-107.828,44.795,"Wyoming",26623,"Sheridan",7078,"National Forest","privateTri"
NA,-107.389,44.744,"Wyoming",26623,"Sheridan",7093,"National Forest","privateTri"
38.6875,-107.505,44.652,"Wyoming",26623,"Sheridan",7097,"National Forest","privateTri"
NA,-107.391,44.738,"Wyoming",26623,"Sheridan",7099,"National Forest","privateTri"
NA,-107.643,44.798,"Wyoming",26623,"Sheridan",7100,"National Forest","privateTri"
NA,-106.847,44.202,"Wyoming",7167,"Johnson",7489,"National Forest","privateTri"
NA,-106.959,44.21,"Wyoming",7167,"Johnson",7519,"National Forest","privateTri"
NA,-106.996,44.1,"Wyoming",7167,"Johnson",7542,"National Forest","privateTri"
NA,-107.318,44.079,"Wyoming",8068,"Washakie",7704,"National Forest","privateTri"
33.125,-110.993,43.922,"Wyoming",18653,"TetonW",7371,"National Forest","privateTri"
29.5,-111.334,43.764,"Idaho",6455,"TetonI",8061,"National Forest","privateTri"
NA,-111.303,43.735,"Idaho",6455,"TetonI",8071,"National Forest","privateTri"
NA,-111.457,43.698,"Idaho",27699,"Madison",8077,"National Forest","privateTri"
NA,-111.515,43.663,"Idaho",27699,"Madison",8078,"National Forest","privateTri"
38.375,-111.512,43.693,"Idaho",27699,"Madison",8079,"National Forest","privateTri"
NA,-110.905,43.416,"Wyoming",18653,"TetonW",7408,"National Forest","privateTri"
44.5,-110.307,43.809,"Wyoming",18653,"TetonW",7377,"National Forest","privateTri"
36.6875,-110.093,43.718,"Wyoming",18653,"TetonW",7379,"National Forest","privateTri"
NA,-110.218,43.76,"Wyoming",18653,"TetonW",7434,"National Forest","privateTri"
NA,-109.982,43.482,"Wyoming",35718,"FremontW",7945,"National Forest","privateTri"
NA,-112.081,41.692,"Utah",43362,"Box Elder",5331,"National Forest","privateTri"
17,-112.068,41.73,"Utah",43362,"Box Elder",5370,"National Forest","privateTri"
31.5625,-111.966,41.49,"Utah",43362,"Box Elder",5335,"National Forest","privateTri"
NA,-111.569,41.364,"Utah",200073,"Weber",5994,"National Forest","privateTri"
NA,-111.597,41.277,"Utah",200073,"Weber",5996,"National Forest","privateTri"
NA,-111.686,41.181,"Utah",200073,"Weber",6002,"National Forest","privateTri"
27.1875,-111.443,41.292,"Utah",200073,"Weber",6004,"National Forest","privateTri"
NA,-111.826,41.39,"Utah",200073,"Weber",6005,"National Forest","privateTri"
NA,-111.616,41.381,"Utah",200073,"Weber",6006,"National Forest","privateTri"
NA,-111.514,42.068,"Idaho",6394,"Bear Lake",9024,"National Forest","privateTri"
17.125,-111.489,42.475,"Idaho",6394,"Bear Lake",9027,"National Forest","privateTri"
NA,-111.578,42.399,"Idaho",6394,"Bear Lake",9038,"National Forest","privateTri"
NA,-111.586,42.532,"Idaho",6394,"Bear Lake",9043,"National Forest","privateTri"
NA,-111.584,42.356,"Idaho",11463,"Franklin",9421,"National Forest","privateTri"
NA,-111.634,42.278,"Idaho",11463,"Franklin",9437,"National Forest","privateTri"
NA,-111.443,41.521,"Utah",1932,"Rich",9758,"National Forest","privateTri"
29.9375,-111.392,41.554,"Utah",1932,"Rich",9776,"National Forest","privateTri"
NA,-111.454,41.843,"Utah",1932,"Rich",9781,"National Forest","privateTri"
NA,-111.666,41.549,"Utah",92831,"Cache",9784,"National Forest","privateTri"
NA,-111.785,41.447,"Utah",92831,"Cache",9785,"National Forest","privateTri"
30.5,-111.558,41.499,"Utah",92831,"Cache",9786,"National Forest","privateTri"
33.6875,-111.55,41.65,"Utah",92831,"Cache",9789,"National Forest","privateTri"
NA,-111.621,41.523,"Utah",92831,"Cache",9793,"National Forest","privateTri"
17.6875,-111.564,41.59,"Utah",92831,"Cache",9798,"National Forest","privateTri"
NA,-111.557,41.506,"Utah",92831,"Cache",9799,"National Forest","privateTri"
NA,-111.698,41.568,"Utah",92831,"Cache",9804,"National Forest","privateTri"
37.4375,-111.776,41.483,"Utah",92831,"Cache",9805,"National Forest","privateTri"
